priority,url,page_type,business_priority,indexable,status_code,canonical,robots,indexation_risks
HIGH,https://www.morfrac.com/es/shop/page/11,product,high,False,200,https://www.morfrac.com/es/shop/page/11,noindex,likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/es/shop/page/2,product,high,False,200,https://www.morfrac.com/es/shop/page/2,noindex,likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/es/shop/page/3,product,high,False,200,https://www.morfrac.com/es/shop/page/3,noindex,likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/es/shop/page/4,product,high,False,200,https://www.morfrac.com/es/shop/page/4,noindex,likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
MEDIUM,https://www.morfrac.com/,general,medium,True,200,https://www.morfrac.com/,,self_canonical
MEDIUM,https://www.morfrac.com/about,general,medium,True,200,https://www.morfrac.com/about,,self_canonical
MEDIUM,https://www.morfrac.com/blog,general,medium,True,200,https://www.morfrac.com/blog,,self_canonical
MEDIUM,https://www.morfrac.com/contactus,general,medium,True,200,https://www.morfrac.com/contactus,,self_canonical
MEDIUM,https://www.morfrac.com/custom,general,medium,True,200,https://www.morfrac.com/custom,,self_canonical
MEDIUM,https://www.morfrac.com/es,general,medium,True,200,https://www.morfrac.com/es,,self_canonical
MEDIUM,https://www.morfrac.com/morfring,general,medium,True,200,https://www.morfrac.com/morfring,,self_canonical
MEDIUM,https://www.morfrac.com/shackle,general,medium,True,200,https://www.morfrac.com/shackle,,self_canonical
MEDIUM,https://www.morfrac.com/shipping,general,medium,True,200,https://www.morfrac.com/shipping,,self_canonical
MEDIUM,https://www.morfrac.com/shop,general,medium,True,200,https://www.morfrac.com/shop,,self_canonical
MEDIUM,https://www.morfrac.com/solutions,general,medium,True,200,https://www.morfrac.com/solutions,,self_canonical
MEDIUM,https://www.morfrac.com/use,general,medium,True,200,https://www.morfrac.com/use,,self_canonical
MEDIUM,https://www.morfrac.com/es/about,general,medium,True,200,https://www.morfrac.com/es/about,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog,general,medium,True,200,https://www.morfrac.com/es/blog,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/contactus,general,medium,True,200,https://www.morfrac.com/es/contactus,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/custom,general,medium,True,200,https://www.morfrac.com/es/custom,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/morfring,general,medium,True,200,https://www.morfrac.com/es/morfring,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shackle,general,medium,True,200,https://www.morfrac.com/es/shackle,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shipping,general,medium,True,200,https://www.morfrac.com/es/shipping,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop,general,medium,True,200,https://www.morfrac.com/es/shop,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/solutions,general,medium,True,200,https://www.morfrac.com/es/solutions,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/use,general,medium,True,200,https://www.morfrac.com/es/use,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/become-a-morfrac-trade-partner,general,medium,True,200,https://www.morfrac.com/es/become-a-morfrac-trade-partner,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/subscribe-to-the-morfrac-dispatch,general,medium,True,200,https://www.morfrac.com/es/subscribe-to-the-morfrac-dispatch,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/blog/custom-6,technical_blog,medium,True,200,https://www.morfrac.com/blog/custom-6,,self_canonical
MEDIUM,https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,technical_blog,medium,True,200,https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,,self_canonical
MEDIUM,https://www.morfrac.com/blog/custom-6/colour-coded-sailing-blocks-12,technical_blog,medium,True,200,https://www.morfrac.com/blog/custom-6/colour-coded-sailing-blocks-12,,self_canonical
MEDIUM,https://www.morfrac.com/blog/custom-6/cunningham-furler-25,technical_blog,medium,True,200,https://www.morfrac.com/blog/custom-6/cunningham-furler-25,,self_canonical
MEDIUM,https://www.morfrac.com/blog/custom-6/pignose-titanium-24,technical_blog,medium,True,200,https://www.morfrac.com/blog/custom-6/pignose-titanium-24,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1/2024-what-a-year-32,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1/2024-what-a-year-32,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1/introducing-morfwing-31,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1/introducing-morfwing-31,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1/mets-2024-17,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1/mets-2024-17,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,,self_canonical
MEDIUM,https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,technical_blog,medium,True,200,https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,,self_canonical
MEDIUM,https://www.morfrac.com/blog/stories-4,technical_blog,medium,True,200,https://www.morfrac.com/blog/stories-4,,self_canonical
MEDIUM,https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,technical_blog,medium,True,200,https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,,self_canonical
MEDIUM,https://www.morfrac.com/blog/stories-4/aluminium-titanium-stainless-steel-39,technical_blog,medium,True,200,https://www.morfrac.com/blog/stories-4/aluminium-titanium-stainless-steel-39,,self_canonical
MEDIUM,https://www.morfrac.com/solution,general,medium,False,404,https://www.morfrac.com/solution,,non_200; self_canonical
MEDIUM,https://www.morfrac.com/become-a-morfrac-trade-partner,general,medium,True,200,https://www.morfrac.com/become-a-morfrac-trade-partner,,self_canonical
MEDIUM,https://www.morfrac.com/subscribe-to-the-morfrac-dispatch,general,medium,True,200,https://www.morfrac.com/subscribe-to-the-morfrac-dispatch,,self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1/2024-vaya-ano-32,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1/2024-vaya-ano-32,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1/mets-2024-17,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1/mets-2024-17,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1/new-powerfurl-one-38,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1/new-powerfurl-one-38,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1/presentamos-morfwing-31,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1/presentamos-morfwing-31,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/blog-1/set-sail-with-morfrac-16,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/blog-1/set-sail-with-morfrac-16,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/custom-6,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/custom-6,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/custom-6/40000-times-its-weight-15,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/custom-6/40000-times-its-weight-15,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/custom-6/cunningham-furler-25,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/custom-6/cunningham-furler-25,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/custom-6/pignose-titanium-24,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/custom-6/pignose-titanium-24,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/custom-6/un-toque-de-color-12,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/custom-6/un-toque-de-color-12,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/historias-4,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/historias-4,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/historias-4/aluminio-titanio-o-acero-inoxidable-39,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/historias-4/aluminio-titanio-o-acero-inoxidable-39,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/blog/historias-4/moldes-impresos-en-3d-10,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/historias-4/moldes-impresos-en-3d-10,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/solution,general,medium,False,404,https://www.morfrac.com/es/solution,,multilingual_duplicate_candidate; non_200; self_canonical
MEDIUM,https://www.morfrac.com/disclaimer,system,ignore,True,200,https://www.morfrac.com/disclaimer,,self_canonical
MEDIUM,https://www.morfrac.com/partner,system,ignore,True,200,https://www.morfrac.com/partner,,self_canonical
MEDIUM,https://www.morfrac.com/es/disclaimer,system,ignore,True,200,https://www.morfrac.com/es/disclaimer,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/partner,system,ignore,True,200,https://www.morfrac.com/es/partner,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/shop/mloop-dyneema-loop-12675,product,high,True,200,https://www.morfrac.com/shop/mloop-dyneema-loop-12675,,self_canonical
MEDIUM,https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,product,high,True,200,https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/shackle-17-4ph-12827,product,high,True,200,https://www.morfrac.com/es/shop/shackle-17-4ph-12827,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/shop/morfblock-light-4-hl-12823,product,high,True,200,https://www.morfrac.com/shop/morfblock-light-4-hl-12823,,self_canonical
MEDIUM,https://www.morfrac.com/dogbone,product,high,True,200,https://www.morfrac.com/dogbone,,self_canonical
MEDIUM,https://www.morfrac.com/morfblock,product,high,True,200,https://www.morfrac.com/morfblock,,self_canonical
MEDIUM,https://www.morfrac.com/morfwing,product,high,True,200,https://www.morfrac.com/morfwing,,self_canonical
MEDIUM,https://www.morfrac.com/padeye,product,high,True,200,https://www.morfrac.com/padeye,,self_canonical
MEDIUM,https://www.morfrac.com/powerfurl,product,high,True,200,https://www.morfrac.com/powerfurl,,self_canonical
MEDIUM,https://www.morfrac.com/es/dogbone,product,high,True,200,https://www.morfrac.com/es/dogbone,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/morfblock,product,high,True,200,https://www.morfrac.com/es/morfblock,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/morfwing,product,high,True,200,https://www.morfrac.com/es/morfwing,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/padeye,product,high,True,200,https://www.morfrac.com/es/padeye,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/powerfurl,product,high,True,200,https://www.morfrac.com/es/powerfurl,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,product,high,True,200,https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,,self_canonical
MEDIUM,https://www.morfrac.com/shop/shackle-17-4ph-12827,product,high,True,200,https://www.morfrac.com/shop/shackle-17-4ph-12827,,self_canonical
MEDIUM,https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,product,high,True,200,https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,,self_canonical
MEDIUM,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,product,high,True,200,https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-drum-bottom-furling-unit-12529,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-drum-bottom-furling-unit-12529,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-furling-kit-12530,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-furling-kit-12530,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-furling-kit-shackles-12531,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-furling-kit-shackles-12531,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-head-swivel-unit-12533,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-head-swivel-unit-12533,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-lashing-fitting-12524,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-lashing-fitting-12524,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-thimble-12528,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-thimble-12528,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-top-down-furling-kit-12825,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-top-down-furling-kit-12825,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-one-top-down-integrator-12534,product,high,True,200,https://www.morfrac.com/shop/powerfurl-one-top-down-integrator-12534,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-ten-continuous-line-furling-kit-12564,product,high,True,200,https://www.morfrac.com/shop/powerfurl-ten-continuous-line-furling-kit-12564,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-ten-drum-bottom-furling-unit-12560,product,high,True,200,https://www.morfrac.com/shop/powerfurl-ten-drum-bottom-furling-unit-12560,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-ten-fork-2-1-fitting-12562,product,high,True,200,https://www.morfrac.com/shop/powerfurl-ten-fork-2-1-fitting-12562,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-ten-fork-fitting-12561,product,high,True,200,https://www.morfrac.com/shop/powerfurl-ten-fork-fitting-12561,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-ten-head-swivel-unit-12566,product,high,True,200,https://www.morfrac.com/shop/powerfurl-ten-head-swivel-unit-12566,,self_canonical
MEDIUM,https://www.morfrac.com/shop/powerfurl-ten-tdis-top-down-integrators-12567,product,high,True,200,https://www.morfrac.com/shop/powerfurl-ten-tdis-top-down-integrators-12567,,self_canonical
MEDIUM,https://www.morfrac.com/shop/ti-shackle-grade5-titanium-shackle-12526,product,high,True,200,https://www.morfrac.com/shop/ti-shackle-grade5-titanium-shackle-12526,,self_canonical
MEDIUM,https://www.morfrac.com/es/shop/morfblock-light-0-5-sailing-block-12322,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-0-5-sailing-block-12322,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-drum-bottom-furling-unit-12529,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-drum-bottom-furling-unit-12529,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-12530,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-12530,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-shackles-12531,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-shackles-12531,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-head-swivel-unit-12533,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-head-swivel-unit-12533,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-lashing-fitting-12524,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-lashing-fitting-12524,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-thimble-12528,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-thimble-12528,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-top-down-furling-kit-12825,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-top-down-furling-kit-12825,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-one-top-down-integrator-12534,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-top-down-integrator-12534,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-ten-continuous-line-furling-kit-12564,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-continuous-line-furling-kit-12564,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-ten-drum-bottom-furling-unit-12560,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-drum-bottom-furling-unit-12560,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-ten-fork-2-1-fitting-12562,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-fork-2-1-fitting-12562,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-ten-fork-fitting-12561,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-fork-fitting-12561,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-ten-head-swivel-unit-12566,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-head-swivel-unit-12566,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/powerfurl-ten-tdis-top-down-integrators-12567,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-tdis-top-down-integrators-12567,,multilingual_duplicate_candidate; self_canonical
MEDIUM,https://www.morfrac.com/es/shop/ti-shackle-grade5-titanium-shackle-12526,product,high,True,200,https://www.morfrac.com/es/shop/ti-shackle-grade5-titanium-shackle-12526,,multilingual_duplicate_candidate; self_canonical
